,pos_proportion,neg_proportion,tonality,unc_proportion,cons_proportion,lit_proportion,modstrong_proportion,modweak_proportion,fog_index,wordcount,complex_pr,words_ps
201,0.05547850208044383,0.005547850208044383,0.8181818181818182,0.009708737864077669,0.0027739251040221915,0.006934812760055479,0.004160887656033287,0.005547850208044383,17.54035635485617,1413.0,0.23071479122434538,20.779411764705884
202,0.04838709677419355,0.0,1.0,0.0035842293906810036,0.005376344086021506,0.008960573476702509,0.0017921146953405018,0.0017921146953405018,18.807449735449733,1134.0,0.24338624338624337,22.68
203,0.04495912806539509,0.009536784741144414,0.65,0.0027247956403269754,0.0013623978201634877,0.0,0.0027247956403269754,0.0027247956403269754,21.664127173712128,1379.0,0.271211022480058,27.03921568627451
204,0.04823529411764706,0.0058823529411764705,0.782608695652174,0.00823529411764706,0.001176470588235294,0.007058823529411765,0.0035294117647058825,0.0035294117647058825,19.461578729852597,1708.0,0.23536299765807964,25.11764705882353
205,0.06044905008635579,0.015544041450777202,0.5909090909090909,0.012089810017271158,0.0069084628670120895,0.0069084628670120895,0.0034542314335060447,0.0051813471502590676,20.79144352343482,1114.0,0.28276481149012567,23.70212765957447
206,0.047839506172839504,0.015432098765432098,0.5121951219512195,0.009259259259259259,0.0015432098765432098,0.0030864197530864196,0.0015432098765432098,0.006172839506172839,18.618422442794785,1262.0,0.24405705229793978,22.140350877192983
207,0.03834510595358224,0.016145307769929364,0.4074074074074074,0.0030272452068617556,0.010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0,24.384936920504636,1935.0,0.32506459948320415,28.455882352941178
208,0.028153153153153154,0.019144144144144143,0.19047619047619047,0.0022522522522522522,0.013513513513513514,0.010135135135135136,0.0,0.0022522522522522522,25.166657027183344,1729.0,0.32041642567958356,30.875
209,0.05084745762711865,0.014689265536723164,0.5517241379310345,0.005649717514124294,0.006779661016949152,0.007909604519774011,0.0,0.0011299435028248588,24.4298497871315,1688.0,0.3246445497630332,28.610169491525422
210,0.051647373107747106,0.009795191451469279,0.6811594202898551,0.005342831700801425,0.006233303650934996,0.006233303650934996,0.0,0.0,26.076188291078736,2274.0,0.322339489885664,32.95652173913044
211,0.06069802731411229,0.013657056145675266,0.6326530612244898,0.007587253414264037,0.007587253414264037,0.0,0.007587253414264037,0.004552352048558422,21.21246129072216,1242.0,0.2914653784219002,23.884615384615383
212,0.06060606060606061,0.03535353535353535,0.2631578947368421,0.010101010101010102,0.021885521885521887,0.0,0.0016835016835016834,0.006734006734006734,21.644610791034108,1106.0,0.28390596745027125,25.72093023255814
213,0.03940217391304348,0.02309782608695652,0.2608695652173913,0.012228260869565218,0.002717391304347826,0.0,0.008152173913043478,0.009510869565217392,19.40946164946165,1386.0,0.27200577200577203,21.323076923076922
214,0.0480225988700565,0.01694915254237288,0.4782608695652174,0.002824858757062147,0.0,0.002824858757062147,0.002824858757062147,0.0014124293785310734,21.018083830913692,1381.0,0.2990586531498914,22.639344262295083
215,0.04915254237288136,0.01864406779661017,0.45,0.005084745762711864,0.003389830508474576,0.00847457627118644,0.003389830508474576,0.0,21.944863238300993,1058.0,0.332703213610586,21.591836734693878
216,0.03902439024390244,0.016260162601626018,0.4117647058823529,0.004878048780487805,0.014634146341463415,0.008130081300813009,0.0,0.0032520325203252032,23.422140164628047,1238.0,0.29079159935379645,29.476190476190474
217,0.043674698795180725,0.03162650602409638,0.16,0.0015060240963855422,0.007530120481927711,0.016566265060240965,0.0,0.0,21.204547519097105,1321.0,0.28993186979560936,24.01818181818182
